 11 7185.442550 3.210E-24 1.923E-02.08080.420  782.40980.61-.014060          1 0 1          0 0 0  8  0  8        7  2  5      554523306728 322 8    51.0   45.0
 11 7185.577000 2.155E-24 3.298E-03.09100.391  446.51060.67-.011600          2 0 0          0 0 0  6  1  6        5  2  3      5642233033287122 8    39.0   33.0
 11 7185.596571 1.977E-22 1.665E+01.03420.371 1045.05830.63-.016300          1 0 1          0 0 0  6  6  1        6  6  0      4742234433297122 9    13.0   13.0
 11 7185.597300 5.931E-22 1.665E+01.04130.195 1045.05780.65-.013459          1 0 1          0 0 0  6  6  0        6  6  1      4753216033676624 6    39.0   39.0
 11 7185.696700 5.140E-26 3.336E-01.09200.391 2130.49420.67-.016780          0 1 2          0 1 0  5  0  5        5  3  2      4542236065287122 8    33.0   33.0
 11 7185.731900 6.460E-29 6.524E-01.09490.412 3375.29820.69-.007960          2 2 0          0 2 0  4  1  3        4  0  4      4442236032287122 7     9.0    9.0
 11 7185.733100 8.540E-28 4.501E-02.08390.371 2399.16540.63-.019080          1 1 1          0 1 0  7  2  5        6  4  2      4742236033287122 8    15.0   13.0
 11 7185.847400 2.790E-27 5.389E-05.06830.391  742.07300.67-.012520          2 0 0          0 0 0  6  4  2        5  5  1      4442236065297122 8    13.0   11.0
 11 7185.914000 3.500E-27 7.163E-02.03460.235 2551.48210.40-.022160          1 0 1          0 0 0 13  5  9       14  3 12      444223606531712211    81.0   87.0
 11 7185.934900 2.224E-28 9.390E+00.09220.434 3895.58790.71-.009640          1 0 2          0 0 1  4  1  4        3  1  3      4442336032257122 7    27.0   21.0
 11 7185.966700 2.810E-27 2.051E-04.07430.371 1045.05830.63-.013500          0 0 2          0 0 0  7  3  5        6  6  0      4442236065297122 9    15.0   13.0
 11 7186.057600 8.827E-29 1.074E-02.04110.235 2918.24370.40-.010160          0 0 2          0 0 0 13  6  7       14  5 10      4442336032297122 9    81.0   87.0
 11 7186.152700 1.226E-29 1.048E-03.03140.208 2660.77780.35-.011468          0 4 0          0 0 0 16  3 13       16  0 16      1442334232297122 9    33.0   33.0
 11 7186.407620 4.710E-25 4.659E-03.07550.295  885.60020.57-.008104          0 2 1          0 0 0  8  4  4        8  2  7      554423306728 322 8    51.0   51.0
 11 7186.425100 1.267E-29 3.610E-02.09710.434 3289.24250.71-.000675          0 7 0          0 2 0  3  1  2        3  0  3      4442436032257122 7    21.0   21.0
 11 7186.483600 2.743E-28 7.468E-02.02860.221 2872.57880.37-.022260          1 0 1          0 0 0 14  5 10       15  3 13      474223603331712211    29.0   31.0
 11 7186.580800 1.403E-29 1.313E+00.02720.250 4074.03720.41-.023452          0 3 1          0 1 0 14  4 11       13  4 10      4442336032297122 9    29.0   27.0
 11 7186.599170 6.620E-25 1.309E+00.10450.470 1618.55700.73-.001480          2 1 0          0 1 0  1  1  0        1  0  1      554523306725 322 7     9.0    9.0
 11 7186.858000 4.310E-24 1.313E+00.04200.270 1590.69010.57-.009509          0 0 2          0 0 0  8  6  3        8  7  2      457521606782622234    51.0   51.0
 11 7186.882100 4.030E-25 1.569E-01.06030.298 1437.96780.51-.007480          2 0 0          0 0 0  9  5  5       10  2  8      4542236018297122 8    19.0   21.0
 11 7186.909600 2.010E-24 1.837E+00.03860.333 1590.69060.57-.013800          0 0 2          0 0 0  8  6  2        8  7  1      4542236067297122 9    17.0   17.0
 11 7187.043400 1.029E-29 6.358E-01.09130.391 4049.53640.67-.003600          2 0 1          1 0 0  6  3  3        5  1  4      4442336032257122 7    39.0   33.0
 11 7187.052100 3.983E-29 4.085E-02.06030.298 3058.39780.51-.007480          2 1 0          0 1 0  9  5  5       10  2  8      4442336032297122 8    19.0   21.0
 11 7187.077415 1.158E-29 8.111E-02.02220.195 3567.25240.34-.020560          1 0 1          0 0 0 16  5 12       17  3 15      244233443231712211    33.0   35.0
